"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Nov 22 20:18:34 GMT 2023","Wed Nov 22 20:18:39 GMT 2023","4859","","tests.LoginTest","","tests.LoginTest","testEmptyEmail","testEmptyEmail()","Try to login by entering the password and leaving the user field empty"
"failed","Wed Nov 22 20:18:39 GMT 2023","Wed Nov 22 20:18:40 GMT 2023","960","","tests.LoginTest","","tests.LoginTest","testCorrectLogin","testCorrectLogin()","Log in with a user registered in the system, informing your correct password"
"passed","Wed Nov 22 20:18:40 GMT 2023","Wed Nov 22 20:18:40 GMT 2023","674","","tests.LoginTest","","tests.LoginTest","testEmptyPassword","testEmptyPassword()","Try to login by entering the email and leaving the password field empty"
