"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Nov 11 20:17:09 GMT 2023","Sat Nov 11 20:17:12 GMT 2023","2990","","tests.LoginTest","","tests.LoginTest","testEmptyEmail","testEmptyEmail()","Try to login by entering the password and leaving the user field empty"
"passed","Sat Nov 11 20:17:14 GMT 2023","Sat Nov 11 20:17:15 GMT 2023","853","","tests.LoginTest","","tests.LoginTest","testEmptyPassword","testEmptyPassword()","Try to login by entering the email and leaving the password field empty"
"failed","Sat Nov 11 20:17:13 GMT 2023","Sat Nov 11 20:17:14 GMT 2023","1283","","tests.LoginTest","","tests.LoginTest","testCorrectLogin","testCorrectLogin()","Log in with a user registered in the system, informing your correct password"
