"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Sat Nov 04 10:17:15 GMT 2023","Sat Nov 04 10:17:15 GMT 2023","800","","tests.LoginTest","","tests.LoginTest","testCorrectLogin","testCorrectLogin()","Log in with a user registered in the system, informing your correct password"
"passed","Sat Nov 04 10:17:10 GMT 2023","Sat Nov 04 10:17:15 GMT 2023","4219","","tests.LoginTest","","tests.LoginTest","testEmptyEmail","testEmptyEmail()","Try to login by entering the password and leaving the user field empty"
"passed","Sat Nov 04 10:17:15 GMT 2023","Sat Nov 04 10:17:16 GMT 2023","680","","tests.LoginTest","","tests.LoginTest","testEmptyPassword","testEmptyPassword()","Try to login by entering the email and leaving the password field empty"
