"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Nov 08 20:17:55 GMT 2023","Wed Nov 08 20:18:03 GMT 2023","8498","","tests.LoginTest","","tests.LoginTest","testEmptyEmail","testEmptyEmail()","Try to login by entering the password and leaving the user field empty"
"passed","Wed Nov 08 20:18:04 GMT 2023","Wed Nov 08 20:18:05 GMT 2023","730","","tests.LoginTest","","tests.LoginTest","testEmptyPassword","testEmptyPassword()","Try to login by entering the email and leaving the password field empty"
"failed","Wed Nov 08 20:18:04 GMT 2023","Wed Nov 08 20:18:04 GMT 2023","908","","tests.LoginTest","","tests.LoginTest","testCorrectLogin","testCorrectLogin()","Log in with a user registered in the system, informing your correct password"
