"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Jul 15 20:33:44 GMT 2024","Mon Jul 15 20:33:48 GMT 2024","3454","","tests.LoginTest","","tests.LoginTest","testEmptyEmail","testEmptyEmail()","Try to login by entering the password and leaving the user field empty"
"passed","Mon Jul 15 20:33:48 GMT 2024","Mon Jul 15 20:33:49 GMT 2024","777","","tests.LoginTest","","tests.LoginTest","testCorrectLogin","testCorrectLogin()","Log in with a user registered in the system, informing your correct password"
