"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Thu Nov 02 10:19:22 GMT 2023","Thu Nov 02 10:19:23 GMT 2023","1448","","tests.LoginTest","","tests.LoginTest","testCorrectLogin","testCorrectLogin()","Log in with a user registered in the system, informing your correct password"
"passed","Thu Nov 02 10:18:45 GMT 2023","Thu Nov 02 10:19:22 GMT 2023","37063","","tests.LoginTest","","tests.LoginTest","testEmptyEmail","testEmptyEmail()","Try to login by entering the password and leaving the user field empty"
"passed","Thu Nov 02 10:19:23 GMT 2023","Thu Nov 02 10:19:24 GMT 2023","1050","","tests.LoginTest","","tests.LoginTest","testEmptyPassword","testEmptyPassword()","Try to login by entering the email and leaving the password field empty"
